reader,prompt_version,tag,label,sheet,id,filename,img_sha16,photo_type,item_on_scale,display_text,has_decimal,display_legible,display_unit_shown,package_text,package_qty,package_unit,notes
sonnet_c01,v1.0,sweep_c1,0248,sheet_062.jpg,8854,1778287955974.jpg,05554e485d10ee7d,label_closeup,,,,not_visible,none_shown,100ML ICE CREAM,100.0,mL,vanilla ice cream cone package
sonnet_c01,v1.0,sweep_c1,0249,sheet_063.jpg,5633,1774488830535.jpg,957b3a3793babf33,item_no_scale,,,,not_visible,none_shown,355 mL,355.0,mL,Coca-Cola glass bottle
sonnet_c01,v1.0,sweep_c1,0250,sheet_063.jpg,767,1777864726889.jpg,082d6f58383b1d45,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,bottle lying on stool
sonnet_c01,v1.0,sweep_c1,0251,sheet_063.jpg,529,1777511030776.jpg,c5679927a999d057,item_no_scale,,,,not_visible,none_shown,,,,large-format Tanduay Rhum Light bottle; volume digits not confidently resolved in this crop
sonnet_c01,v1.0,sweep_c1,0252,sheet_063.jpg,8032,1776049835839.jpg,2efffcaa75fb8a40,label_closeup,,,,not_visible,none_shown,Net Wt.: 250g,250.0,g,Hotdog with Cheese
sonnet_c01,v1.0,sweep_c1,0253,sheet_064.jpg,1192,1778034032225.jpg,2f4b60cf8d069750,item_no_scale,,,,not_visible,none_shown,,,,"large-format Tanduay Rhum Light bottle, volume text not clearly resolved in this view"
sonnet_c01,v1.0,sweep_c1,0254,sheet_064.jpg,1515,1777427540136.jpg,aa93d7406b2bff38,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c01,v1.0,sweep_c1,0255,sheet_064.jpg,2287,1776397841503.jpg,208d72fa3d66c353,label_closeup,,,,not_visible,none_shown,100ml,100.0,mL,"Alice Sorbetes Ube Time, same product as previously read elsewhere, partial visibility here"
sonnet_c01,v1.0,sweep_c1,0256,sheet_064.jpg,5968,1774404406844.jpg,fea34cb053107649,label_closeup,,,,not_visible,none_shown,Net Wt.: 250g,250.0,g,Champion Hotdog Jumbo
sonnet_c02,v1.0,sweep_c1,0257,sheet_065.jpg,8386,1775707446497.jpg,3155e3030daf1cef,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0258,sheet_065.jpg,10049,1773811478259.jpg,31a650c0772ca2ab,scale_with_item,True,0.870,True,clear,none_shown,375 mL,375.0,mL,Tanduay Rhum Dark bottle on scale
sonnet_c02,v1.0,sweep_c1,0259,sheet_065.jpg,8623,1773893510950.jpg,5924dbc4c6f14c0d,item_no_scale,,,,not_visible,none_shown,355 mL,355.0,mL,
sonnet_c02,v1.0,sweep_c1,0260,sheet_065.jpg,10725,1777688419696.jpg,0afe01a7435b6226,label_closeup,,,,not_visible,none_shown,,,,"dark image, brand visible but no legible weight number"
sonnet_c02,v1.0,sweep_c1,0261,sheet_066.jpg,10031,1773801763912.jpg,7a3fbbc43a4bd88a,scale_with_item,True,0.545,True,clear,none_shown,,,,2in1 Family Pack tub on scale; unit price/total price rows blank
sonnet_c02,v1.0,sweep_c1,0262,sheet_066.jpg,7958,1778900032153.jpg,95871f16f704da8d,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0263,sheet_066.jpg,4083,1776309099406.jpg,5c2bfc5082e17277,label_closeup,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0264,sheet_066.jpg,10064,1773813582349.jpg,97d1b145add87024,scale_with_item,True,1.230,True,clear,none_shown,,,,Tanduay Rhum Dark bottle on scale
sonnet_c02,v1.0,sweep_c1,0265,sheet_067.jpg,2822,1776471197595.jpg,bdd30ece567e8487,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,large bottle but label reads 375 mL as printed
sonnet_c02,v1.0,sweep_c1,0266,sheet_067.jpg,4370,1776134992542.jpg,921504d2784cc5ce,label_closeup,,,,not_visible,none_shown,NET WT. 250G,250.0,g,
sonnet_c02,v1.0,sweep_c1,0267,sheet_067.jpg,6875,1775610376826.jpg,79107fe6a2b00ffa,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,bread bag visible in background shows partial 500g text
sonnet_c02,v1.0,sweep_c1,0268,sheet_067.jpg,2820,1776391427138.jpg,0209b8613bd32afc,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,multiple bottles
sonnet_c02,v1.0,sweep_c1,0269,sheet_068.jpg,11169,1776827039530.jpg,9a2614da105ee929,label_closeup,,,,not_visible,none_shown,,,,"ice pop package, no legible weight/volume visible"
sonnet_c02,v1.0,sweep_c1,0270,sheet_068.jpg,7777,1776653059437.jpg,96dc5a59982129de,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,"Tanduay Light bottle on box, moderate confidence reading"
sonnet_c02,v1.0,sweep_c1,0271,sheet_068.jpg,8486,1775786695913.jpg,39b0c95017006585,label_closeup,,,,not_visible,none_shown,188 mL,188.0,mL,"Aice Sorbetes cup, moderate confidence"
sonnet_c02,v1.0,sweep_c1,0272,sheet_068.jpg,2911,1776651214013.jpg,2df6279c78c7649c,item_no_scale,,,,not_visible,none_shown,500 mL,500.0,mL,Nature's Spring water bottles
sonnet_c02,v1.0,sweep_c1,0273,sheet_069.jpg,57,1778471914062.jpg,705df561fc18d9bb,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0274,sheet_069.jpg,7311,1774661368471.jpg,ae5c42a6bce41fff,item_no_scale,,,,not_visible,none_shown,250 mL,250.0,mL,multiple bottles on shelf
sonnet_c02,v1.0,sweep_c1,0275,sheet_069.jpg,7970,1776048520076.jpg,251541daadd22256,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0276,sheet_069.jpg,6889,1775547144880.jpg,4be00652e742dc73,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,Tanduay Light bottle
sonnet_c02,v1.0,sweep_c1,0277,sheet_070.jpg,10713,1777603633024.jpg,7d3844cb6adcbe22,label_closeup,,,,not_visible,none_shown,,,,"Joyice Cookies & Cream cup, no legible weight/volume"
sonnet_c02,v1.0,sweep_c1,0278,sheet_070.jpg,4726,1776213977772.jpg,ef252fe45d8d99a6,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,Tanduay Light bottle
sonnet_c02,v1.0,sweep_c1,0279,sheet_070.jpg,5616,1774410602035.jpg,7db5d4b496fa1069,label_closeup,,,,not_visible,none_shown,,,,"Hansel biscuit bag, no visible net weight in crop"
sonnet_c02,v1.0,sweep_c1,0280,sheet_070.jpg,5933,1774489358654.jpg,885b5685415e8cbe,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,Tanduay Dark bottle
sonnet_c02,v1.0,sweep_c1,0281,sheet_071.jpg,10988,1776653953350.jpg,1f4694e1bdce080d,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"bottle lying on bread bags; bread bag shows partial 640g in corner, moderate confidence on bottle label"
sonnet_c02,v1.0,sweep_c1,0282,sheet_071.jpg,5244,1778549157500.jpg,5d7b59042ff82cf8,label_closeup,,,,not_visible,none_shown,,,,"Creamline mini cup Ube, small print near barcode not confidently legible"
sonnet_c02,v1.0,sweep_c1,0283,sheet_071.jpg,7769,1776651865639.jpg,0e45d2727437f558,label_closeup,,,,not_visible,none_shown,,,,"Joyday Sundae Chocolate cup, volume text too small to confirm"
sonnet_c02,v1.0,sweep_c1,0284,sheet_071.jpg,5626,1774403724404.jpg,48b4f7e3f0632984,item_no_scale,,,,not_visible,none_shown,355 mL,355.0,mL,
sonnet_c02,v1.0,sweep_c1,0285,sheet_072.jpg,3583,1775613004509.jpg,fcbf5c1df7e19897,label_closeup,,,,not_visible,none_shown,100ML ICE CREAM,100.0,mL,
sonnet_c02,v1.0,sweep_c1,0286,sheet_072.jpg,8232,1773970962593.jpg,8d7688dc7654ca8f,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Light bottle held, volume text not legible"
sonnet_c02,v1.0,sweep_c1,0287,sheet_072.jpg,5934,1774488281226.jpg,35938459571d0766,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,moderate confidence
sonnet_c02,v1.0,sweep_c1,0288,sheet_072.jpg,11222,1777343377708.jpg,6de0bbddfe13fd88,label_closeup,,,,not_visible,none_shown,Net Volume: 65ml,65.0,mL,
sonnet_c02,v1.0,sweep_c1,0289,sheet_073.jpg,8879,1778287550343.jpg,dca82029d12f9ad9,scale_with_item,True,0.655,True,clear,none_shown,,,,Tasty Super Loaf bread on scale
sonnet_c02,v1.0,sweep_c1,0290,sheet_073.jpg,5622,1774410801796.jpg,6c50b84d4fe84e32,item_no_scale,,,,not_visible,none_shown,,,,"Coca-Cola bottle, volume text partially cropped at top edge, not confidently legible"
sonnet_c02,v1.0,sweep_c1,0291,sheet_073.jpg,7061,1774054548741.jpg,6d9b522cd029c6da,scale_with_item,True,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,Angelina Super Loaf on scale; display appears unlit/blank
sonnet_c02,v1.0,sweep_c1,0292,sheet_073.jpg,3337,1776306318044.jpg,a919b8a9e9034662,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0293,sheet_074.jpg,10335,1774576024042.jpg,64e2d4da0950ce14,label_closeup,,,,not_visible,none_shown,NET WT.: 250g,250.0,g,"second package shows partial 'Net 200...' text, possibly a different size"
sonnet_c02,v1.0,sweep_c1,0294,sheet_074.jpg,5262,1776044052911.jpg,fd3c772882ba8174,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,second bottle behind shows 375 mL
sonnet_c02,v1.0,sweep_c1,0295,sheet_074.jpg,1191,1778035474063.jpg,b51c40b7e48a5e40,item_no_scale,,,,not_visible,none_shown,1 LITER,1.0,L,"small text on neck, moderate confidence"
sonnet_c02,v1.0,sweep_c1,0296,sheet_074.jpg,5615,1774488259651.jpg,441babc16668fc53,label_closeup,,,,not_visible,none_shown,,,,"Doowee Donut package; handwritten '110' is a price marking, not a weight"
sonnet_c02,v1.0,sweep_c1,0297,sheet_075.jpg,1193,1778119983212.jpg,9141330290a576b0,item_no_scale,,,,not_visible,none_shown,350 mL,350.0,mL,
sonnet_c02,v1.0,sweep_c1,0298,sheet_075.jpg,5946,1774410873566.jpg,bf902cae87a5750e,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0299,sheet_075.jpg,6073,1774589224973.jpg,0d5669e832546a66,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0300,sheet_075.jpg,3333,1779155421695.jpg,ff33c0a6a0ef3684,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0301,sheet_076.jpg,1519,1777514106654.jpg,ff732c908c47230d,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,multiple bottles
sonnet_c02,v1.0,sweep_c1,0302,sheet_076.jpg,49,1778471970936.jpg,488eb2f2f1a700dc,label_closeup,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,
sonnet_c02,v1.0,sweep_c1,0303,sheet_076.jpg,1196,1778119861850.jpg,131122c98e9d3409,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0304,sheet_076.jpg,2312,1779162514426.jpg,9bdd7a9ce741e633,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0305,sheet_077.jpg,364,1777265473503.jpg,d0a578344bdcae23,label_closeup,,,,not_visible,none_shown,NET WT. 25g,25.0,g,two SkyFlakes packs stacked
sonnet_c02,v1.0,sweep_c1,0306,sheet_077.jpg,4865,1775877729373.jpg,a4bb9b06642f9723,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Light bottle, label too small to read volume"
sonnet_c02,v1.0,sweep_c1,0307,sheet_077.jpg,4199,1776047423687.jpg,62c5bd5985be6a5b,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0308,sheet_077.jpg,10179,1774403038662.jpg,1cbe9213048da81e,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0309,sheet_078.jpg,10334,1774576007912.jpg,61fc2782e2f07f78,label_closeup,,,,not_visible,none_shown,NET WT.: 250g,250.0,g,Winner Cooked Ham
sonnet_c02,v1.0,sweep_c1,0310,sheet_078.jpg,4951,1775534840811.jpg,a4640dd8f6b1d187,label_closeup,,,,not_visible,none_shown,Net Weight: 800 ml,800.0,mL,Aice Sorbetes 3in1 Choco Keso Ube
sonnet_c02,v1.0,sweep_c1,0311,sheet_078.jpg,1188,1778119564613.jpg,ad97640da479ba75,item_no_scale,,,,not_visible,none_shown,1 LITER,1.0,L,Tanduay Light large bottle
sonnet_c02,v1.0,sweep_c1,0312,sheet_078.jpg,4725,1776382514960.jpg,0179bf6490e1f2eb,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Light bottle, volume digits unclear at this resolution"
sonnet_c02,v1.0,sweep_c1,0313,sheet_079.jpg,10177,1774490324734.jpg,1d4f1a24c05b3aa0,item_no_scale,,,,not_visible,none_shown,,,,"Tanduay Dark bottle held, label obscured by fingers/glare"
sonnet_c02,v1.0,sweep_c1,0314,sheet_079.jpg,7053,1774332511873.jpg,57a0a6ff34b677b9,item_no_scale,,,,not_visible,none_shown,190mL,190.0,mL,"ice cream cup in freezer, moderate confidence"
sonnet_c02,v1.0,sweep_c1,0315,sheet_079.jpg,8387,1775701861801.jpg,9e0e761b46ef5d5f,label_closeup,,,,not_visible,none_shown,NET WT. 450g,450.0,g,NeuBake White Bread
sonnet_c02,v1.0,sweep_c1,0316,sheet_079.jpg,8881,1775708512205.jpg,c56f83e1ff20def3,item_no_scale,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,multiple bread bags; some Medium Loaf bags in frame show Net Wt. 450 g
sonnet_c02,v1.0,sweep_c1,0317,sheet_080.jpg,8388,1775705814856.jpg,5117bd6c390ba129,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0318,sheet_080.jpg,10726,1777604445375.jpg,b48912cbda93ca70,label_closeup,,,,not_visible,none_shown,,,,"BongBong's Loaf Bread, no weight visible in crop"
sonnet_c02,v1.0,sweep_c1,0319,sheet_080.jpg,1200,1778036028293.jpg,0e5e721ffde63cd0,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0320,sheet_080.jpg,3825,1776648320817.jpg,03fecca2621d05ad,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0321,sheet_081.jpg,1920,1776994583077.jpg,48e6b5fb2b55c5e8,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"glare from fingers, moderate confidence"
sonnet_c02,v1.0,sweep_c1,0322,sheet_081.jpg,8024,1775885957277.jpg,8bc4f94e07c3a0ee,label_closeup,,,,not_visible,none_shown,NET WT. 250g,250.0,g,Shoppers Tocino Roll
sonnet_c02,v1.0,sweep_c1,0323,sheet_081.jpg,9835,1773973004828.jpg,6f81eccc8d3a61af,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0324,sheet_081.jpg,6499,1774054732761.jpg,c903ca2df78160cc,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,moderate confidence
sonnet_c02,v1.0,sweep_c1,0325,sheet_082.jpg,10174,1774498352696.jpg,f21f599a4c2bad0c,item_no_scale,,,,not_visible,none_shown,500g,500.0,g,"from background bread bag, moderate confidence; foreground Tanduay Rhum Light bottle has no legible volume text visible"
sonnet_c02,v1.0,sweep_c1,0326,sheet_082.jpg,2335,1779161957294.jpg,9a69b05d0ff84cc2,label_closeup,,,,not_visible,none_shown,NET WT. 250g,250.0,g,Shoppers Tocino Roll
sonnet_c02,v1.0,sweep_c1,0327,sheet_082.jpg,6726,1775536500554.jpg,74575884687d7d66,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0328,sheet_082.jpg,7093,1774325439579.jpg,42b41261542af8ce,label_closeup,,,,not_visible,none_shown,NET WT. 250g,250.0,g,"hotdog package, moderate confidence; Winner Cooked Ham NET WT 250g also visible at bottom of frame"
sonnet_c02,v1.0,sweep_c1,0329,sheet_083.jpg,11368,1776997801806.jpg,52a45088f17b6406,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0330,sheet_083.jpg,5045,1775710085318.jpg,9bd3d8ddda9c3e87,label_closeup,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0331,sheet_083.jpg,11164,1776826627111.jpg,39b9edff79fa3851,label_closeup,,,,not_visible,none_shown,400mL ICE CREAM,400.0,mL,
sonnet_c02,v1.0,sweep_c1,0332,sheet_083.jpg,8836,1775786625300.jpg,a94eedf534101793,scale_no_item,False,,,not_visible,none_shown,70ml,70.0,mL,"Aice Strawberry Crispy bar held in hand beside/above a visible scale, not placed on the platter"
sonnet_c02,v1.0,sweep_c1,0333,sheet_084.jpg,3945,1775700904958.jpg,ee5bfcace11677bd,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0334,sheet_084.jpg,6728,1775537972557.jpg,576ee6fa136148a1,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,partially obscured by cardboard box
sonnet_c02,v1.0,sweep_c1,0335,sheet_084.jpg,4782,1776383974790.jpg,38eb2578da4f795f,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"large-shaped bottles, but label as printed reads 375 mL"
sonnet_c02,v1.0,sweep_c1,0336,sheet_084.jpg,1928,1776993625709.jpg,d52df71c9699babe,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0337,sheet_085.jpg,3345,1776306406413.jpg,721099d6beb3c754,item_no_scale,,,,not_visible,none_shown,1 Liter,1.0,L,President brandy bottle
sonnet_c02,v1.0,sweep_c1,0338,sheet_085.jpg,8659,1773886837476.jpg,fecca7ce0da15c36,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0339,sheet_085.jpg,8987,1773970558171.jpg,183a268b4118d55e,item_no_scale,,,,not_visible,none_shown,,,,label too small/blurred to read confidently
sonnet_c02,v1.0,sweep_c1,0340,sheet_085.jpg,5747,1774575727299.jpg,57fb6bd1f06f04b2,label_closeup,,,,not_visible,none_shown,NET WT. 1.0K,1.0,kg,Sunny Hotdog Regular
sonnet_c02,v1.0,sweep_c1,0341,sheet_086.jpg,6622,1773797805855.jpg,da6b5b3691f8f2a5,scale_with_item,True,0.045,True,probable,none_shown,,,,"decimal point not fully clear, read by analogy with consistent 0.XXX format used elsewhere on this scale"
sonnet_c02,v1.0,sweep_c1,0342,sheet_086.jpg,567,1777425277081.jpg,fa09934d48b9d94d,label_closeup,,,,not_visible,none_shown,Net Wt. 500 g,500.0,g,PureFoods Tender Juicy hotdog
sonnet_c02,v1.0,sweep_c1,0343,sheet_086.jpg,7776,1776653034168.jpg,0f246f3868ae6eea,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,large jug-shaped bottle but label as printed reads 375 mL
sonnet_c02,v1.0,sweep_c1,0344,sheet_086.jpg,2810,1778900545894.jpg,95d8435399f8415c,scale_with_item,True,,,not_visible,none_shown,,,,"toothbrushes on scale; display shows dim unlit segments (blank), per instrument rule this is not a reading of 88888"
sonnet_c02,v1.0,sweep_c1,0345,sheet_087.jpg,4609,1776304626807.jpg,4fec1eecd81ff1a4,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0346,sheet_087.jpg,7765,1777942658000.jpg,6b0ed5be86d801ab,label_closeup,,,,not_visible,none_shown,65ml,65.0,mL,"Aice Fruit Twister, moderate confidence"
sonnet_c02,v1.0,sweep_c1,0347,sheet_087.jpg,8876,1775804484305.jpg,6890eed51d3d5307,label_closeup,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,
sonnet_c02,v1.0,sweep_c1,0348,sheet_087.jpg,11163,1776826604080.jpg,4c22e3ee81b726e5,label_closeup,,,,not_visible,none_shown,100ml ICE CREAM,100.0,mL,
sonnet_c02,v1.0,sweep_c1,0349,sheet_088.jpg,764,1777600704309.jpg,c73752a2e4f87795,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,multiple bottles
sonnet_c02,v1.0,sweep_c1,0350,sheet_088.jpg,11372,1776912149374.jpg,5f9337aaac8a2cb6,item_no_scale,,,,not_visible,none_shown,,,,volume not clearly legible at this distance
sonnet_c02,v1.0,sweep_c1,0351,sheet_088.jpg,7309,1774677443712.jpg,c8ec3d7134a95cbd,item_no_scale,,,,not_visible,none_shown,250 ml,250.0,mL,second bottle behind shows 375 ml
sonnet_c02,v1.0,sweep_c1,0352,sheet_088.jpg,8859,1775712909901.jpg,92c8f5ea072cd3bd,item_no_scale,,,,not_visible,none_shown,,,,volume digits not legible at this resolution
sonnet_c02,v1.0,sweep_c1,0353,sheet_089.jpg,3342,1776304607764.jpg,19b5aac385c86556,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0354,sheet_089.jpg,6351,1774500231841.jpg,e15dd870c47cd504,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0355,sheet_089.jpg,5047,1775787617246.jpg,02e75dd7c9a6935e,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0356,sheet_089.jpg,4200,1776047439448.jpg,29329e43ffd826be,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0357,sheet_090.jpg,9234,1774060563602.jpg,e755129230f4325c,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0358,sheet_090.jpg,6722,1775539167190.jpg,b43a5ffea0673003,label_closeup,,,,not_visible,none_shown,,,,"Chocx ice cream bar, no visible weight/volume"
sonnet_c02,v1.0,sweep_c1,0359,sheet_090.jpg,4077,1776389857328.jpg,c3ca2c466d92a9df,label_closeup,,,,not_visible,none_shown,,,,"Kimy Milky Stick, no legible weight/volume"
sonnet_c02,v1.0,sweep_c1,0360,sheet_090.jpg,5382,1774577297508.jpg,b399073de4d6e938,label_closeup,,,,not_visible,none_shown,Net Weight 800 ml,800.0,mL,Joyice Avocado & Chocolate Sundae
sonnet_c02,v1.0,sweep_c1,0361,sheet_091.jpg,6002,1774582903207.jpg,b8aad3ea3378d8eb,scale_with_item,True,0.090,True,clear,none_shown,,,,
sonnet_c02,v1.0,sweep_c1,0362,sheet_091.jpg,3624,1775526701732.jpg,85e55111f1a71f2d,label_closeup,,,,not_visible,none_shown,Net Wt. 250g,250.0,g,Champion Hotdog Jumbo
sonnet_c02,v1.0,sweep_c1,0363,sheet_091.jpg,10156,1774486311022.jpg,86ce5ae4d2129798,other,,,,not_visible,none_shown,,,,"ice cream menu board with prices and a person holding items; a wrapper held in foreground shows small print, not confidently legible"
sonnet_c02,v1.0,sweep_c1,0364,sheet_091.jpg,6355,1774402031832.jpg,77c1d8aba7aa7cee,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,bread bag behind shows partial Net Wt.450 g
sonnet_c02,v1.0,sweep_c1,0365,sheet_092.jpg,2304,1779161899818.jpg,df45d3b534ef3b57,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0366,sheet_092.jpg,6343,1774409129991.jpg,a1154b71a4617cb8,label_closeup,,,,not_visible,none_shown,60mL,60.0,mL,Selecta Boom Boom Pinipig Chocolate
sonnet_c02,v1.0,sweep_c1,0367,sheet_092.jpg,10479,1777684018389.jpg,2bcc738922992efc,label_closeup,,,,not_visible,none_shown,Net Wt. 450 g,450.0,g,
sonnet_c02,v1.0,sweep_c1,0368,sheet_092.jpg,8852,1775782246519.jpg,5d206a311b5fefdf,label_closeup,,,,not_visible,none_shown,150mL,150.0,mL,"read from nutrition facts serving size field, 1 serving per container"
sonnet_c02,v1.0,sweep_c1,0369,sheet_093.jpg,5259,1775875026283.jpg,5123156767b737a9,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0370,sheet_093.jpg,252,1777947354203.jpg,9241bfca0e5043ab,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"handwritten shelf labels visible nearby, not part of the package"
sonnet_c02,v1.0,sweep_c1,0371,sheet_093.jpg,7974,1776044883884.jpg,4654fcd2d6237aed,item_no_scale,,,,not_visible,none_shown,1 Liter,1.0,L,Emperador Light brandy
sonnet_c02,v1.0,sweep_c1,0372,sheet_093.jpg,10727,1777604046680.jpg,b570f2cbffb5d481,label_closeup,,,,not_visible,none_shown,Net Wt. 640g,640.0,g,BongBong's Loaf Bread
sonnet_c02,v1.0,sweep_c1,0373,sheet_094.jpg,7787,1776477244553.jpg,5f7c771d989ab9cf,label_closeup,,,,not_visible,none_shown,,,,Net Wt. label visible but digits cut off/not fully legible in this crop
sonnet_c02,v1.0,sweep_c1,0374,sheet_094.jpg,4937,1775611098377.jpg,c950aa26a28df4d4,label_closeup,,,,not_visible,none_shown,35 mL ICE CREAM,35.0,mL,Selecta Ice Pop strawberry
sonnet_c02,v1.0,sweep_c1,0375,sheet_094.jpg,7498,1774071677460.jpg,0dd1f4bc54381739,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0376,sheet_094.jpg,5250,1775873580978.jpg,3ca9b3b6aed03438,item_no_scale,,,,not_visible,none_shown,375 mL,375.0,mL,"white sticker shows handwritten '...65 gms', not clearly legible as a full number"
sonnet_c02,v1.0,sweep_c1,0377,sheet_095.jpg,8862,1778290507951.jpg,9a7a8268e0109957,label_closeup,,,,not_visible,none_shown,375 mL,375.0,mL,
sonnet_c02,v1.0,sweep_c1,0378,sheet_095.jpg,7973,1776044848928.jpg,e438c1ff398d5fbb,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0379,sheet_095.jpg,2305,1776390048056.jpg,dea0867863e1d4ba,item_no_scale,,,,not_visible,none_shown,750 mL,750.0,mL,
sonnet_c02,v1.0,sweep_c1,0380,sheet_095.jpg,4063,1776309879733.jpg,ff88186a1c73ab1b,label_closeup,,,,not_visible,none_shown,,,,"GogumaLava Wafer, text too small to confidently read"
sonnet_c02,v1.0,sweep_c1,0381,sheet_096.jpg,3588,1775612822785.jpg,6ac31890dd7949d2,label_closeup,,,,not_visible,none_shown,1.25L,1.25,L,Selecta Bestsellers Strawberries N' Creme
sonnet_c02,v1.0,sweep_c1,0382,sheet_096.jpg,6504,1774054785673.jpg,ac1ddd98dd205fab,item_no_scale,,,,not_visible,none_shown,,,,volume text present but not confidently legible due to distance/resolution
sonnet_c02,v1.0,sweep_c1,0383,sheet_096.jpg,7980,1776048341144.jpg,46bde8b77808205e,label_closeup,,,,not_visible,none_shown,Net Wt. 640 g,640.0,g,
