id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,already
1049,1,must,3,"4A flat group: 3+ vendors, one value",1,1777263308966.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777263308966.jpg,medium_size,AKLAN,MALAY,Caticlan roadside,Mylchs store,UOBM4C4N,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,230,9,9,0,,,0
1050,1,must,3,"4A flat group: 3+ vendors, one value",1,1777943899184.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777943899184.jpg,medium_size,AKLAN,MALAY,Caticlan public market,Franz store,YVEOHYLN,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,230,9,9,0,,,0
1068,1,must,1,"4A flat group: 3+ vendors, one value",1,1777352063028.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777352063028.jpg,small_size,AKLAN,MALAY,Caticlan roadside,Pergola store,B5L0S754,Loaf Bread,Small,,,,,,234,3,3,1,,,0
1069,1,must,3,"4A flat group: 3+ vendors, one value",1,1777954081119.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777954081119.jpg,small_size,AKLAN,MALAY,Brgy.union caticlan talipapa,Grms sari sari store,BTKE7OE1,Loaf Bread,Small,,,,,,234,3,3,0,,,0
1070,1,must,3,"4A flat group: 3+ vendors, one value",1,1777946468229.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777946468229.jpg,small_size,AKLAN,MALAY,Caticlan roadside,Caticlan drugstore and grocery store,XKW8O7UN,Loaf Bread,Small,,,,,,234,3,3,0,,,0
1176,1,must,1,"4A flat group: 3+ vendors, one value",1,1778036254499.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778036254499.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Tres Niños Store,8K1K8BBS,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,1,,,0
1177,1,must,3,"4A flat group: 3+ vendors, one value",1,1778034717177.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034717177.jpg,medium_size,AKLAN,MALINAO,"Malinao, Public Market",Yvana plastic ware and groceries Store,A70Q3C4R,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,0,,,0
1178,1,must,3,"4A flat group: 3+ vendors, one value",1,1778119938914.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119938914.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Alexandria Store,A7C4E4PD,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,0,,,0
1179,1,must,3,"4A flat group: 3+ vendors, one value",1,1778119396093.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119396093.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Jay and jeric Variety store,KZCXV6DO,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,0,,,0
1180,1,must,3,"4A flat group: 3+ vendors, one value",1,1778118837656.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778118837656.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Princess and Irone Store,UHR03ROJ,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,0,,,0
1181,1,must,3,"4A flat group: 3+ vendors, one value",1,1778034001330.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034001330.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Lynds Store,V2DTR6XV,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,258,6,6,0,,,0
1182,1,must,1,4B dual-ticked case,1,1778034791656.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034791656.jpg,small_size,AKLAN,MALINAO,"Malinao,Public Market",Yvana plastic ware and groceries Store,3A71MQHU,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1183,1,must,1,4B dual-ticked case,1,1778034806216.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034806216.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Yvana plastic ware and groceries Store,3A71MQHU,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1184,1,must,1,4B dual-ticked case,1,1778034821033.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034821033.jpg,large_size,AKLAN,MALINAO,"Malinao,Public Market",Yvana plastic ware and groceries Store,3A71MQHU,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
1185,1,must,1,4B dual-ticked case,1,1778118874044.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778118874044.jpg,small_size,AKLAN,MALINAO,"Malinao, Poblacion",Princess and Irone Store,5N7MEE3D,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1186,1,must,1,4B dual-ticked case,1,1778118893591.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778118893591.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Princess and Irone Store,5N7MEE3D,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
1187,1,must,1,4B dual-ticked case,1,1778119551341.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119551341.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Jay and jeric Variety store,HH35JI4O,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1188,1,must,1,4B dual-ticked case,1,1778119564613.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119564613.jpg,large_size,AKLAN,MALINAO,"Malinao, Poblacion",Jay and jeric Variety store,HH35JI4O,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1189,1,must,1,4B dual-ticked case,1,1778035428959.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778035428959.jpg,small_size,AKLAN,MALINAO,"Malinao,Public Market",J. Naig Mini mart,ITWDRTJH,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1190,1,must,1,4B dual-ticked case,1,1778035448649.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778035448649.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",J. Naig Mini mart,ITWDRTJH,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1191,1,must,1,4B dual-ticked case,1,1778035474063.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778035474063.jpg,large_size,AKLAN,MALINAO,"Malinao,Public Market",J. Naig Mini mart,ITWDRTJH,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1192,1,must,1,4B dual-ticked case,1,1778034032225.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778034032225.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Lynds Store,KQTD2YS4,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1193,1,must,1,4B dual-ticked case,1,1778119983212.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119983212.jpg,small_size,AKLAN,MALINAO,"Malinao, Poblacion",Alexandria Store,SRBU2IR6,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1194,1,must,1,4B dual-ticked case,1,1778119995357.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119995357.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Alexandria Store,SRBU2IR6,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1195,1,must,1,4B dual-ticked case,1,1778120008596.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778120008596.jpg,large_size,AKLAN,MALINAO,"Malinao, Poblacion",Alexandria Store,SRBU2IR6,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
1196,1,must,1,"4A flat group: 3+ vendors, one value",1,1778119861850.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119861850.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Alexandria Store,FQVAABNZ,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,1,,,0
1197,1,must,3,"4A flat group: 3+ vendors, one value",1,1778035373014.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778035373014.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",J. Naig Mini mart,HDY4ENIP,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,0,,,0
1198,1,must,3,"4A flat group: 3+ vendors, one value",1,1778118985252.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778118985252.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Princess and Irone Store,J2CJZXHU,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,0,,,0
1199,1,must,3,"4A flat group: 3+ vendors, one value",1,1778033410996.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778033410996.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Lynds Store,S4OO2170,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,0,,,0
1200,1,must,3,"4A flat group: 3+ vendors, one value",1,1778036028293.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778036028293.jpg,medium_size,AKLAN,MALINAO,"Malinao,Public Market",Triple J Variety store,TNC9HXWN,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,0,,,0
1201,1,must,3,"4A flat group: 3+ vendors, one value",1,1778119254957.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119254957.jpg,medium_size,AKLAN,MALINAO,"Malinao, Poblacion",Jay and jeric Variety store,ZSZM0X47,Loaf Bread,Kasarangan nga putos,,,,,,263,6,6,0,,,0
1286,1,must,1,"4A flat group: 3+ vendors, one value",1,1777339529126.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777339529126.jpg,medium_size,AKLAN,NABAS,"Toledo Street,  Aklan",Brillantes Store,3Y3ZD1B8,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,277,3,3,1,,,0
1287,1,must,3,"4A flat group: 3+ vendors, one value",1,1777340953983.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777340953983.jpg,medium_size,AKLAN,NABAS,"Toledo Street,  Aklan",Rosie Store,8ZAH7XTA,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,277,3,3,0,,,0
1288,1,must,3,"4A flat group: 3+ vendors, one value",1,1777337964804.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777337964804.jpg,medium_size,AKLAN,NABAS,"Mabini Street, Nabas",Solanoy Store,FT9DN0CZ,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,277,3,3,0,,,0
1290,1,must,1,"4A flat group: 3+ vendors, one value",1,1777345610839.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777345610839.jpg,large_size,AKLAN,NABAS,"Nabas, Poblacion, Aklan",7-Eleven,4ZSP5QB2,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,278,4,4,1,,,0
1292,1,must,3,"4A flat group: 3+ vendors, one value",1,1777336193068.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777336193068.jpg,large_size,AKLAN,NABAS,"Nabas, Bonifacio, Aklan",May ason Variety Store,GCTO4540,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,278,4,4,0,,,0
1295,1,must,3,"4A flat group: 3+ vendors, one value",1,1777339590335.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777339590335.jpg,large_size,AKLAN,NABAS,"Toledo Street,  Aklan",Brillantes Store,S93WD94Y,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,278,4,4,0,,,0
1298,1,must,3,"4A flat group: 3+ vendors, one value",1,1777340849098.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777340849098.jpg,large_size,AKLAN,NABAS,"Toledo Street,  Aklan",Rosie Store,UK2UCJJU,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,278,4,4,0,,,0
1404,1,must,1,"4A flat group: 3+ vendors, one value",1,1778208088887.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778208088887.jpg,medium_size,AKLAN,NEW WASHINGTON,New Washington Magsaysay road,Liam Store,0KRAFA84,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,296,3,3,1,,,0
1406,1,must,3,"4A flat group: 3+ vendors, one value",1,1778290874358.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778290874358.jpg,medium_size,AKLAN,NEW WASHINGTON,Washington Public Market,Tripple E And S Mini mart,6DS7K5LK,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,296,3,3,0,,,0
1409,1,must,3,"4A flat group: 3+ vendors, one value",1,1778292277496.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778292277496.jpg,medium_size,AKLAN,NEW WASHINGTON,Washington Public Market,VJ Sari-sari Store,CTK6ROAS,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,296,3,3,0,,,0
1513,1,must,1,4B dual-ticked case,1,1777512748384.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777512748384.jpg,medium_size,AKLAN,TANGALAN,Brgy.panayakan tangalan talipapa,Roselyn sari sari store,4HEBLAZJ,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1514,1,must,1,4B dual-ticked case,1,1777429289375.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777429289375.jpg,medium_size,AKLAN,TANGALAN,Tangalan public market,Mujer general merchandise,4U8DNZOB,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,1
1515,1,must,1,4B dual-ticked case,1,1777427540136.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777427540136.jpg,medium_size,AKLAN,TANGALAN,Tangalan public market,Reaven beverage company,DZZZEHI2,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1516,1,must,1,4B dual-ticked case,1,1777513435151.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777513435151.jpg,medium_size,AKLAN,TANGALAN,Brgy.panayakan talipapa,Liam store,EKFFRRGQ,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1517,1,must,1,4B dual-ticked case,1,1777451333158.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777451333158.jpg,medium_size,AKLAN,TANGALAN,Tangalan roadside,Crisolpia snacks house,JD2JYLWO,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1518,1,must,1,4B dual-ticked case,1,1777430030659.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430030659.jpg,medium_size,AKLAN,TANGALAN,Tangalan roadside,Miles store,M9U9LF4B,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1519,1,must,1,4B dual-ticked case,1,1777514106654.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777514106654.jpg,medium_size,AKLAN,TANGALAN,Brgy.panayakan tangalan talipapa,3rs and 1,MSJ5B6OI,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1520,1,must,1,4B dual-ticked case,1,1777428153089.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777428153089.jpg,medium_size,AKLAN,TANGALAN,Tangalan public market,Tijada store,USUMF7BP,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1521,1,must,1,4B dual-ticked case,1,1777430805064.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430805064.jpg,medium_size,AKLAN,TANGALAN,Tangalan roadside,A and a store,WKLPIR9Y,"Liquor (e.g, whisky, coconut wine)",Lapad,,,,,,,,,,,,0
1522,1,must,1,4B dual-ticked case,1,1777451372050.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777451372050.jpg,large_size,AKLAN,TANGALAN,Tangalan roadside,Crisolpia snacks house,0MEDNHXI,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1523,1,must,1,4B dual-ticked case,1,1777430069442.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430069442.jpg,small_size,AKLAN,TANGALAN,Tangalan roadside,Miles store,7EUCK9MD,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1524,1,must,1,4B dual-ticked case,1,1777430084329.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430084329.jpg,large_size,AKLAN,TANGALAN,Tangalan roadside,Miles store,7EUCK9MD,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1525,1,must,1,4B dual-ticked case,1,1777514907020.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777514907020.jpg,large_size,AKLAN,TANGALAN,Brgy.panayakan talipapa,Mae store,9BIK0H7J,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1526,1,must,1,4B dual-ticked case,1,1777427205764.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777427205764.jpg,large_size,AKLAN,TANGALAN,Tangalan public market,Ruby baylon store,C68G3O04,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1527,1,must,1,4B dual-ticked case,1,1777428189899.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777428189899.jpg,large_size,AKLAN,TANGALAN,Tangalan public market,Tijada store,H45L5Z6Q,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1528,1,must,1,4B dual-ticked case,1,1777513502403.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777513502403.jpg,large_size,AKLAN,TANGALAN,Brgy.panayakan tangalan talipapa,Liam store,HZFC7VB1,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1529,1,must,1,4B dual-ticked case,1,1777430844667.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430844667.jpg,medium_size,AKLAN,TANGALAN,Tangalan roadside,A and a store,K0E622M5,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1530,1,must,1,4B dual-ticked case,1,1777430856189.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777430856189.jpg,large_size,AKLAN,TANGALAN,Tangalan roadside,A and a store,K0E622M5,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1531,1,must,1,4B dual-ticked case,1,1777514184039.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777514184039.jpg,large_size,AKLAN,TANGALAN,Brgy.panayakan tangalan talipapa,3rs and 1,NXOGA9D9,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,0
1532,1,must,1,4B dual-ticked case,1,1777427570284.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777427570284.jpg,large_size,AKLAN,TANGALAN,Tangalan public market,Reaven beverage company,SGXF2VWJ,"Liquor (e.g, whisky, coconut wine)",Long-neck,,,,,,,,,,,,1
1634,1,must,1,4B dual-ticked case,1,1776999946397.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999946397.jpg,province_median,ANTIQUE,BARBAZA,Brgy.palma barbaza roadside,J2 dry goods,3WY5HU11,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
1635,1,must,1,4B dual-ticked case,1,1777006799769.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777006799769.jpg,province_median,ANTIQUE,BARBAZA,Brgy.palma barbaza roadside,Ports poultry grocery,JWZCA9GN,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
1636,1,must,1,4B dual-ticked case,1,1777080111886.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777080111886.jpg,province_median,ANTIQUE,BARBAZA,Brgy.cubay barbaza talipapa,Rl store,PAEHU9TI,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
1637,1,must,1,4B dual-ticked case,1,1779068949278.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1779068949278.jpg,province_median,ANTIQUE,BARBAZA,Brgy.cubay barbaza talipapa,Maggys happiness sari sari store,RJ16EYIN,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
1638,1,must,1,4B dual-ticked case,1,1777000749284.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777000749284.jpg,province_median,ANTIQUE,BARBAZA,Brgy.palma barbaza roadside,"Al,en store",U1YC7L18,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Bilog,,,,,,,,,,,,1
1644,1,must,1,"4A flat group: 3+ vendors, one value",1,1776999326900.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776999326900.jpg,medium_size,ANTIQUE,BARBAZA,Brgy.palma barbaza public market,Kisses general merchandising,I8F4TTGX,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,348,4,4,1,,,0
1645,1,must,3,"4A flat group: 3+ vendors, one value",1,1777000628681.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777000628681.jpg,medium_size,ANTIQUE,BARBAZA,Brgy.palma barbaza roadside,"Al,en store",SPSKGVO8,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,348,4,4,0,,,0
1646,1,must,3,"4A flat group: 3+ vendors, one value",1,1777083343543.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777083343543.jpg,medium_size,ANTIQUE,BARBAZA,Brgy.cubay barbaza talipapa,Fgb enterprises,VOY1MJF8,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,348,4,4,0,,,0
1647,1,must,3,"4A flat group: 3+ vendors, one value",1,1779069081293.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1779069081293.jpg,medium_size,ANTIQUE,BARBAZA,Brgy.cubay barbaza talipapa,Maggys happiness sari sari store,XA3JOP82,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,,,,,,348,4,4,0,,,0
1764,1,must,1,4B dual-ticked case,1,1776738075171.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1776738075171.jpg,medium_size,ANTIQUE,BELISON,Brgy.concepcion belison roadside,7eleven,7AOHVOPJ,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Putos,,,,,,,,,,,,0
1765,1,must,1,4B dual-ticked case,1,1779239080323.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1779239080323.jpg,small_size,ANTIQUE,BELISON,Brgy. Concepcion belison,Emz sari sari store,GFAR7P7C,"Ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Putos,,,,,,,,,,,,1
